vacancy_id,labels,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p14,p15,p16,p17,p18,p19,p20,p21
20011049,3,0.0008704708847654669,0.001519991896880311,0.9124067521751316,0.010421822892596069,0.1259925090435752,0.053031280841747096,0.0015379874230161677,0.02181743939286633,0.05672125309102642,0.001172969928824773,0.0003905776674186895,5.0878049987761295e-05,1.4144714808610413e-05,0.0004520150978299331,0.00242027440327077,0.005748270152871157,0.005706803446490317,0.003755683022942419,0.00021705557104404532,0.01645452991517814
20012170,2,8.745135146757702e-05,0.985678510267728,0.00019188645519310177,0.00015944883865212092,0.0020668708519679503,3.9172371923097534e-05,2.5156944494396445e-05,0.011342688234633396,1.451906769556274e-05,1.879810529519811e-05,0.0012390208279215327,6.4102270407358725e-06,0.00017175093883052558,0.023041292795937533,9.237438384637847e-06,0.0029874427448062565,0.0010641429182369074,7.368587318192311e-05,0.00013064961533024017,0.02130763129213557
20012433,"19,14",9.463765714424803e-06,0.0007658781022545942,1.246605969475056e-05,0.0005765951380036751,0.0005884390248986767,0.003138919964187261,0.0007734036538138893,0.0007178064756680156,0.0007137937565094993,0.0003862697558882763,0.0008418812579017282,0.00011234248063004453,0.5782151050682047,0.0010881906936637935,0.0010936055499439963,7.145583931076036e-06,0.0002204577041837236,0.9973815233824934,5.845163306827682e-05,0.00017698364917221096
20013408,6,6.339356607004605e-06,3.026137465138119e-06,6.110582898325927e-05,0.396810713244513,0.0012245816269876965,0.999957349406154,0.00038232253885523635,0.0025580591914328233,9.228501998384314e-06,6.523559013135129e-06,0.0005510408014355268,7.57458279763603e-05,0.04896138833354703,4.7932728746418316e-06,4.065758213112016e-06,0.00013528236238266592,0.0012698383009895294,0.0011958014883385855,6.840318285110244e-05,4.033175591821476e-05
20014173,"10,2,14",8.905246050775418e-05,0.0025335147310716765,7.76903190933446e-05,0.006814058503978707,0.00011388433869129343,0.0002267403363036641,1.8721908487086387e-05,0.0005857532586546829,0.00044016679895389737,0.2077932373052389,0.0007998016632267215,0.029789465550826705,0.1836842896979597,0.00012647184499709778,0.020980416807177688,1.4898823801898407e-05,7.815908763365791e-05,0.023300271653208842,0.00504401642529036,0.0034094498822122123
20016333,"10,11",0.0003602144049415977,1.8574232753350646e-05,0.004535803910496254,0.0005318466386810863,6.3203556819526615e-06,2.0359974094305147e-07,3.469559769510911e-05,0.0001915085861967377,0.00019082922527902807,0.5063200868624537,0.9992913898782266,0.001425211146708172,0.00015393046015755142,1.5165867994962646e-06,2.155003014687608e-05,0.03809925903833091,2.1687687299454428e-06,0.0018080003830205872,0.009817325413126186,3.7231455828463947e-05
20016656,7,3.658617660245999e-05,0.011481259677047462,0.0010141877176477394,0.00015376825633566142,6.20726081586691e-05,0.00011424496848427474,0.9967894007876964,0.013373614031307908,1.1226461529056779e-05,0.00015410256042981197,8.040611557782193e-06,0.00021403341673502136,0.003962624377488225,1.0474492279873866e-06,0.0003855709638037322,0.00015508175279503781,0.0022338518858745627,7.643198308120378e-05,0.000338876069730406,0.009802222511226252
20017337,11,3.0744105563570243e-06,0.00013275791598221835,1.2009360723126795e-06,0.00491449560247995,9.264036711594818e-05,1.7496095268168404e-06,1.7924185457148543e-05,6.86052099798118e-06,1.6723701566461496e-05,0.0018650606975381427,0.9999436371438714,0.0001411706420251374,0.0028676482338462947,1.993439963787881e-06,0.00018198267507812125,0.001922491793786929,1.068066155697768e-06,0.0007370538506970858,0.0002796293555898773,2.3495345497518997e-06
20017718,6,1.3010066194712756e-05,0.0005207620010831066,1.2454490040733445e-05,0.0063521751727037366,0.000507920747265644,0.7080303490699044,7.6390033643435e-05,0.0002548493280839866,7.304505192495086e-05,0.0011814926322673495,0.00022886504842847157,0.0002651863313828335,0.08451363000452136,6.0803087046096844e-06,9.497235004800856e-06,0.06006097483252454,0.04326536127133882,0.005049205667952715,0.00020927654113629828,0.0002757903325895135
20019417,7,0.0003715247534265672,0.0017697087831053235,6.632936270139566e-05,0.00024139668294127548,0.010940920560548458,0.0035521681649440338,0.8790044120602598,0.0001413107276732987,7.073805739617642e-05,0.04735652137335301,0.0016419505525694707,6.0575414181324464e-06,6.397061594642156e-06,0.0023779559442465297,0.1864037881953884,7.772313125704331e-05,0.08559736213166391,0.0011878808986587569,1.858807742906644e-06,0.0011110288995699732
20019586,"12,14",2.4635968470469626e-05,6.506386973611654e-05,0.00013658233093728477,0.0015758250954651552,0.00048801661724182766,7.814167964742723e-05,0.002891820703386384,0.0002552794166119555,0.00018255190918304112,0.003960374504306178,6.051066409152373e-06,0.9656092285503218,0.9982818339625582,0.00027016638426825016,7.424849452653871e-05,5.4566531817657457e-05,0.00022399342974943642,0.035954969311986086,6.811606020697833e-05,3.017023757949769e-05
20019601,9,8.311643966570654e-06,0.02072806053770744,0.34871288115094673,5.0737880283547165e-05,8.607745287531096e-06,0.00034520467672678637,9.15761619820802e-05,0.031532174722931364,0.6359330067918376,0.0011696998507533367,1.6224718960639201e-06,0.0009061643039925152,0.004344981716138489,1.9308113131501074e-06,9.076246508959882e-06,0.0012726858025783852,0.00047602782447061414,0.0005351000104039062,0.003375944971774268,0.00033161299187556395
20019843,1,0.9988251491071372,0.0005115647035071559,3.921593563574202e-06,0.0006002088332262778,1.647962905125054e-05,0.0004288507517625038,4.1105171965565523e-07,0.00013371297285776602,1.525981094553414e-07,0.0012370433533529874,2.5189872013235717e-06,0.00020538507443967243,0.0049392108227123204,1.1264757056158086e-05,0.0002602127660838015,0.0006268659946064611,1.551307140595372e-05,0.0006467865209437945,9.584347959290469e-06,0.006601743137217743
20021635,5,0.00109548865849747,0.002439880408879371,0.0009036490586708355,0.06291006535939643,0.4151934111486867,0.015370549284611618,0.00016526772732334993,0.011710459736179341,0.00019173919329370747,0.028594056906366794,0.00010973565291587152,1.2931808738845732e-05,6.752578124601419e-06,0.001264125132593498,0.0007935366327451179,1.1191776436254127e-05,0.0006116386852977688,1.4223211064472233e-05,0.00028043970472775483,0.0003475863630296108
20023661,16,2.2854036540522674e-05,9.852865258099465e-06,7.531474740600547e-05,2.9078456070409666e-06,0.00034854467799083297,8.685460833222496e-07,0.013211789661485479,4.256965350252857e-07,0.00013710142130641495,1.0046058952489547e-05,3.161998733088494e-08,3.891781340706222e-06,8.157386926527382e-06,0.0001226642520702688,0.9999990999515708,1.6146972385271356e-09,2.6861238344645875e-05,6.344429516659864e-05,4.276091957461431e-06,5.7299242273408676e-08
20025994,16,3.5217570262049973e-06,0.0002101181891915574,8.527142342463184e-05,8.654582967090687e-07,0.00015131288181667268,5.718265672560198e-07,0.00015396377842735306,1.9595352223225603e-05,2.7539547878123798e-06,0.003483694465209511,1.3601378549377595e-07,2.2172283280636325e-05,0.0019937277599769,5.3183519496620643e-05,0.9999338601819636,3.813538687315251e-09,3.003021431623684e-05,0.04869043559565732,3.4416920531638964e-07,9.751873239367306e-07
20025995,16,4.798580971809126e-06,0.000338299481046802,4.1325755296050985e-05,9.464326588602177e-07,5.9378983586973655e-05,2.1197074587246007e-07,0.00011556755128195281,0.00011312109012654272,1.4487902427272141e-05,0.004190242121184383,4.0451858301915625e-07,4.295021671510233e-05,0.00019404835239820341,0.00013433012853534556,0.9999581143460536,6.880361354651112e-08,5.555768360913033e-05,0.04677948817322234,1.9896949958359747e-07,4.143575349853052e-07
20027034,"14,12",3.29241710611937e-05,1.3594277161994655e-05,0.00020830395361662858,7.546379048368536e-05,2.464237078678715e-05,0.00031381007224102136,0.6957314108849024,7.487721897091644e-06,8.772136058431301e-06,1.801881852122212e-05,0.00026021390994267565,0.9988594717746684,0.9993765528374928,0.00013564854372880914,2.9767152156558445e-06,0.061983910780225575,0.00045061009933193113,0.2547325334388671,0.0015497055187326015,1.020985682659449e-05
20027081,9,1.6474708061485443e-06,2.7241572604227524e-05,0.00412127367690203,5.428736441445306e-05,0.002850227974214039,0.011915291076933236,0.002125251631816336,0.0003337311994084668,0.98940997174364,8.212913391729399e-05,0.00011287490911741997,0.00021149185418623204,0.002008369738344801,0.0010007016160551733,6.372067861182946e-05,0.00247423244486547,0.0009742352747191367,0.00024254011205405605,2.5650631775500753e-05,1.217533719897536e-05
20027218,10,0.003405502874088007,0.007958067538808152,0.0010823870588321358,0.0021621327181193927,0.004187382189454961,0.0010165879651530543,0.0005858662689278053,0.003964271294196504,0.00012253031409375958,0.5529914991083906,0.0004579441520368157,0.06897464475601861,0.016079112464284034,5.371861138320378e-05,0.002593832855965972,0.01193435069504579,0.0001741489212662559,0.004931285987294818,0.0003693154918146331,0.0054136012059762895
20027383,9,7.490322699440263e-07,6.803099902385293e-05,2.2834225204230202e-05,1.1598534046194658e-06,2.280660075817989e-05,0.00022342826712774081,0.0008803467917026707,1.0736469655606745e-05,0.9999314934707322,2.9047012072908772e-05,2.4872031221155505e-05,4.813764078675766e-06,5.467179950454589e-05,0.0006230739107637705,0.0008676032073403233,8.957674527104947e-06,5.338423654095528e-05,0.0002239071825399747,2.7201314329136988e-06,1.6996625847445572e-05
20027395,15,8.256738653333772e-05,0.007600475469549802,0.00019010914551791333,4.924766734778537e-05,0.0037534499731817954,2.566450803412148e-07,1.5518642162310644e-05,6.0151262635477406e-05,2.646933725577695e-05,0.014698110735251159,0.4030722277975197,0.00029726314355993453,2.531062881062123e-05,0.5281676935550965,0.0004641997687448834,1.8755118082292827e-08,0.0002493163069767854,9.307014541842048e-05,0.021629869330828642,0.0001929225806828598
20027704,3,0.0005344223049672751,0.2442475695727827,0.1636558046987947,0.0031417698052755533,0.009077857005084148,0.01764507897163609,0.006075242667227943,0.003738256989680518,0.00039086470042745295,0.00017230462286267132,0.0013571097900565313,0.0009306697080056784,0.0004875979144452848,0.0012895042751809038,0.00020147507544879828,0.006514266418600601,0.00027490373209524435,0.0003939899734916544,0.005267887218352309,0.02304146601383933
20028710,"21,8",4.286139880696003e-06,2.7412930936661625e-05,6.95158588884351e-05,0.001672696740029169,0.00011488688336627822,0.07193493541156974,1.7918411886764604e-05,0.5284030282299841,3.4197130370666275e-07,9.096170391790579e-09,4.968468742091652e-05,3.257852001773149e-05,7.539526926865225e-05,0.00032684149214752485,1.6090162133745742e-07,0.2349807936853129,4.723839340213006e-07,6.033102393957462e-07,9.617302646681884e-05,0.3690698629339579
20029469,17,8.52962506869089e-07,0.00033336463248566806,0.026859353970093317,0.002316281965345752,0.0023482323514603877,0.00033620721996187574,0.1613196394657363,0.002100707145698658,0.00013768941644136395,0.00014923897154519813,0.011224841844411028,0.00017934887577549836,0.000220278757781794,1.1236273238620456e-05,1.4104248993469212e-07,0.9254182908822458,3.8944341574654644e-07,0.0011638636567642465,0.1467084780539458,0.012363449475780962
20030151,"14,12",0.001961541025300747,0.0007777376803987034,0.0001908585404376571,0.001544936187136704,6.799652733268093e-05,0.0010398692900228331,0.0011891969297525625,0.0012827424908455113,2.1649972296819736e-05,0.005618795346982604,0.005569903659627332,0.9201669195526184,0.984027438999175,2.2369052367914762e-05,0.0017820546439274293,0.00010149798894660258,0.043117645854179716,0.18151134829281448,0.0003647537916507906,0.0012971902089792325
20030612,16,0.0019966834766769774,0.002725492564800311,0.0114773931362465,5.914357214914605e-05,0.004718891547059869,0.0003454599735455324,0.08623246348674715,0.013469877019912185,0.0007756376780081888,0.0005148242528372348,0.01966977556707776,0.0018929055200949526,0.001640329368697839,0.004663898475056614,0.9628355960827856,4.046693764545983e-05,0.0005842918410904158,0.0008977204194206004,4.3705981302465036e-05,0.00010049750430415323
20031061,5,0.0010210667196289634,0.010518695151868271,0.003729597429815649,0.0010539348685180132,0.9952891644555104,0.01599372233494075,3.699670487493236e-05,0.0012723785548034634,0.004147525161950129,5.6737958877546486e-06,0.002801555241486453,6.928042413449383e-07,0.0002509696393011738,0.0038867102458894336,0.00029180651583833096,0.005313615466071681,7.73439362127339e-05,0.0009191623917128974,0.00011278039174821326,0.0004390478760992468
20031524,11,3.443348226579721e-06,0.0008601687075854741,4.012568345870671e-05,0.013696120997090892,5.723655261075039e-05,9.624152561919686e-05,9.823665241851262e-05,0.0001764800375445668,1.1151267502937928e-05,0.00017961120133058812,0.9992946602756696,0.0006774820024705322,0.010440098072708792,0.004594476197910897,0.0007689831682087477,3.853395653252217e-06,3.406397690134287e-05,0.000689258009081035,0.004007732944893039,0.00014587644640201767
20031709,"21,8",0.00015016483916080646,0.26401142142139955,0.020359511867350025,2.074964966491871e-05,0.2741385927018418,0.0002071587111204854,0.0024981533583778425,0.27768252343602506,3.950305851535954e-05,8.440922461303219e-05,9.726817660733424e-06,6.860830650298009e-05,0.005442233871224281,0.00017724063492643768,6.681878282915272e-07,0.013299629430280513,0.000840919192074459,0.0010678518070955773,0.00020655507819940632,0.8037664945214854
20032636,10,0.09314222447011182,0.0009696272631234393,4.120711142644889e-06,0.013076063120410021,2.06330093551314e-05,4.206448927552649e-07,5.911080429522602e-07,3.5679690120674795e-06,4.4009341048273604e-07,0.9978053423227764,0.004013122275343561,0.0002245648173004089,0.0005925069730191286,4.750895101742831e-08,0.00028095660007785005,7.609100083476375e-05,4.117776475491139e-06,0.0031967986580049273,1.5881128583384688e-06,0.00959187766818772
20036953,1,0.9987046484992173,0.022900368577534736,9.243647183940365e-06,0.0007144853650589423,1.2935626170387946e-05,0.0091946382757116,0.00042726246370161305,0.005348779587186028,1.5466508258363982e-06,0.00016142240814813954,1.2016755037093726e-05,0.0007617405113529628,0.0044693481937929415,4.7525602639604434e-06,4.450625598379124e-05,0.000813205031360054,5.0334961475223625e-06,6.666391227115507e-05,3.2865420744277056e-05,0.6236499458556902
20037694,20,8.795567102216499e-07,0.0011713499087932355,4.897663511028593e-06,5.71631973593973e-05,0.0005676022501771753,7.901943230101429e-05,0.011330423932695094,3.891700656854616e-05,4.484040243815957e-05,0.0001118818287794518,0.004801538267626929,2.4978786689359425e-05,0.0008190154312466036,0.00011839284351338445,2.096574912558969e-06,8.054444887497994e-05,2.9524603940763937e-06,0.0005851502074868207,0.9556311863602048,0.0008952514367673484
20038736,2,0.29799382762219445,0.9006410708682757,0.010178420702758487,0.005787172715836535,0.02436253575541413,5.021451321989259e-05,0.06255162815295813,0.020691839686465992,0.0017101077073035597,0.02575838157152234,0.015333845644628762,0.0006046158100093867,0.0020956023357982887,0.01563057771166769,0.02155514319829991,4.7161865319480994e-06,0.0024247634809170106,0.10770524135280944,0.00015405878042265144,0.0479972372359153
20039897,18,2.476294297006272e-05,0.05422670885290578,0.0010690671309194157,2.328592142924277e-05,0.001348917487718165,0.0011111588630800047,2.189747724167578e-06,8.424325226345336e-05,4.181107993697268e-05,0.0013613860642817724,5.834450561804223e-06,0.0017927683756172692,0.005064185924366018,5.7144003558731896e-05,7.678330099641616e-06,2.448463734247534e-05,0.9999986341289988,0.002369024428495387,7.538897287535803e-06,0.0004893577743032137
20041387,16,0.0029826060604970237,0.013616761592178036,0.004777777486442271,6.292676879584171e-05,0.1390639788793589,0.0003592465761000666,0.008198875661968905,0.0013346934495612856,0.0002080414042104965,0.00033787914983780603,5.064984483338392e-05,3.112623231955664e-05,0.00174651826834974,2.8316508503884526e-05,0.9400580106330636,5.3903867840824826e-05,0.00020777754490061608,0.00019486186850830675,8.874897512326213e-06,1.3281249065096374e-05
20042705,18,0.00020493858552163969,0.0006816841348969402,0.0038013599776516756,2.573203772925385e-05,0.0013619725563676249,0.0006512788197479122,0.00494084400933521,0.0007417358325105495,0.02138007937298397,0.0041884616317948535,0.0005412005701049463,0.0008398583233333302,0.0020149636361354124,0.000999834105276819,0.02729291066578586,1.1255792329254512e-05,0.8868126112754696,0.0007530558687840035,5.7332508379293075e-05,0.00011042446121784808
20042754,16,2.7708974126409075e-07,0.00016689967668038344,0.003389687280514178,7.643985215622883e-05,0.17646540064760247,0.001321259326270878,5.822733144264708e-07,6.692817598007851e-05,0.0021722134968345237,6.572261989504462e-06,2.658867597104324e-05,2.3434875817135395e-06,0.0001753228259215104,0.00019358394831749682,0.0004470458876471976,9.565540868396307e-06,0.0019129384771103329,0.0013610435134345706,2.4254343849598907e-06,4.7698560026208355e-06
20042879,"8,17",0.0003930026720889815,0.0003515642379883355,0.00011895917775596882,0.000641662916422849,0.00019337555582681868,3.327586116250968e-05,0.001410657537097771,8.465409582835121e-05,2.4107681063434892e-06,0.00017605093097904364,0.13249295095692562,1.4188522850114844e-05,0.00036857129344930586,7.736646730282861e-06,1.3041669910003463e-07,0.00950277518475042,1.627098340055106e-05,5.190764244845789e-05,0.04024542074222636,0.015449859628649703
20043385,"14,12",0.00038544031347274914,0.0006956396633228897,0.0025284950669092155,0.056413824087341,7.874704846056128e-05,0.01090925638110912,0.05611654747556463,0.0010807449157984488,0.0001437651325467268,0.0016596682549326516,0.001812812596039626,0.4579549931692828,0.7728315589636563,0.001644371634276727,0.0003586185471969526,0.002532812791134196,0.0017139772212282852,0.19195155473351475,0.003482288410661945,0.09351240382241004
20043566,16,2.4831511061187647e-06,0.0004441105485948585,0.002448010426426605,2.5579488561727306e-05,0.00037076635967764256,6.647301849240077e-05,5.9683025684970585e-06,0.00044239949480950647,1.4682546002085593e-08,1.4754309547639104e-05,3.021262188013379e-08,4.751385150102874e-08,1.4617878443179282e-06,1.288654260150281e-06,0.999999999783152,3.546547392760855e-08,1.3850992790958167e-05,4.402895103430449e-05,2.2198229323511297e-09,2.049847810274745e-09
20043841,"6,4,17",5.081206983521481e-06,0.0003095195719692939,0.0005661332872235438,0.29230499903711105,0.0011323013107002351,0.7982370367694644,0.0004232064687457406,0.003488344211575703,0.0005370790416942191,7.910488457031643e-05,0.00018301260303542487,0.0026287202634044807,0.0037601611076200094,1.0031848548356396e-05,1.1757768066595316e-05,0.3603860755193425,2.868057716823188e-05,0.004912656580643902,3.606144097923402e-05,0.0012422867064167686
20045544,"14,12",4.646919556230343e-08,6.660094192295203e-06,8.956661810372196e-07,0.00048454813409450537,1.8812423633770763e-06,0.00041231736795309767,5.863242965654954e-05,6.828891835770803e-05,8.113005295189237e-05,0.06525971945040643,0.00019571376688851084,0.990613082656998,0.9995356679184004,8.205169042890187e-07,6.190070499322398e-06,0.14670193456635616,3.8103508635888125e-05,0.01345183461204628,0.0006568130139748648,5.5286928853239074e-05
20048505,18,0.000739897637725563,0.0007989489380678598,0.0001178224018930655,4.0847690476825206e-07,0.001956554843205918,0.00032656437836278484,0.00041840405901630897,0.00820436084091601,3.122462679532219e-05,0.0001653317831492461,1.0394827424352671e-05,0.0002338116619338922,2.011889909535161e-05,0.00027032237584488655,9.208308358963935e-05,9.332311294309358e-07,0.9999999602638476,4.307375232688185e-05,1.7171598728847007e-05,0.00011953047276244463
20049423,4,0.013422576688755928,0.02506590128331964,1.3269990471285768e-05,0.7792726169338191,0.0013094725896347552,0.016330385189389524,0.012821963114767914,0.001576365420024062,6.978331514038884e-06,0.002651349425561781,2.3533730142225102e-05,0.0001297680145130598,0.0037192253786498776,0.19473358580966094,0.00038722164997788633,5.051241429494536e-05,0.00045981673966373086,0.00019445110123224082,0.0007065601935268027,0.0305786640554286
20049578,"14,12",0.001146329058622564,4.6654746217906254e-06,9.489333195275803e-06,0.00017415730622232132,4.409920706027976e-06,9.528262420838702e-06,0.1268842088655568,0.00023076399727564633,2.633026759237533e-08,0.2717409263096074,0.008340867568508322,0.999902552607686,0.9996000400501148,0.000388787732017272,0.0011780833404809602,4.604049556042692e-05,0.0016698805748078006,0.008537275835111073,4.202854504500959e-05,0.0005496918617180561
20052522,17,0.0017127797122606196,0.0003514018650847655,0.00014037666978838827,0.004816422424384075,0.0010022033467759466,0.009556426624232213,6.773728621191794e-05,6.245612480354087e-05,0.00023965593479573257,0.01630143223006146,0.002323749260240271,0.0004862220439117208,0.10286657264285888,0.006902580437838882,2.8916024389969325e-05,0.3728041528253531,3.61993634084877e-05,0.06935819769001814,0.005035133946415721,0.0038266339114219907
